EVENT_DT,EVENT_EFFECTIVE_GMT_TS,SOURCE_CHANNEL_CD,SOURCE_EVENT_ID,SOURCE_EVENT_DESC_TXT,CORE_EVENT_TYPE_NM,CORE_EVENT_SUBTYPE_NM,CORE_EVENT_NM_NOUN_NM,ORIGINATING_CONTACT_POINT,DESTINATION_CONTACT_POINT,OTHER_ATTRIBUTES,RELATED_PRODUCT,COMMUNICATION_EVENT_ATTRIBUTES,CORE_EVENT_SUBTYPE_2_NM,CORE_EVENT_SUBTYPE_3_NM,POST_EVENT,CUSTOM_ATTRIBUTE
10/17/2024,15:01,www,bk-lending-cloe-fe-closing-114,pul_loan_app_post_bureau_decline,CSL,ACQ,765,contact_point_6,contact_point_1,attribute_8,product_10,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,1:15,mob,bk-card-cco-apply-115,auto_loan_app_approved,CSL,ACQ,760,contact_point_4,contact_point_1,attribute_10,product_3,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,16:55,iph,bk-lending-cloe-fe-closing-116,pul_loan_app_post_bureau_decline,CSL,ACQPL,676,contact_point_5,contact_point_1,attribute_2,product_1,comm_event_2,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,7:16,mob,bk-auto-loan-app-117,pul_loan_app_post_bureau_decline,CRC,DEC,680,contact_point_4,contact_point_4,attribute_4,product_4,comm_event_8,CLM,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,6:46,and,bk-auto-loan-app-118,auto_loan_app_approved,CSL,ACQPL,725,contact_point_2,contact_point_5,attribute_6,product_5,comm_event_9,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,19:25,www,bk-card-cco-apply-119,cco_approve_edit_card,CSL,ACQPL,662,contact_point_10,contact_point_9,attribute_2,product_2,comm_event_8,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,19:44,iph,bk-card-cco-apply-120,cco_approve_edit_card,ASL,ACQPL,619,contact_point_10,contact_point_4,attribute_5,product_9,comm_event_5,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_2
10/17/2024,14:49,www,bk-card-cco-apply-121,cco_approve_edit_card,CSL,ACQ,732,contact_point_4,contact_point_10,attribute_3,product_2,comm_event_10,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,9:55,www,bk-card-cco-apply-122,auto_loan_app_approved,CRC,DEC,632,contact_point_10,contact_point_8,attribute_7,product_1,comm_event_6,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,2:15,mob,bk-lending-cloe-fe-closing-123,cco_approve_edit_card,CRC,ACQPL,700,contact_point_9,contact_point_6,attribute_10,product_6,comm_event_6,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,19:38,www,bk-lending-cloe-fe-closing-124,cco_approve_edit_card,CSL,ACQPL,779,contact_point_6,contact_point_8,attribute_1,product_8,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,16:18,iph,bk-card-cco-apply-125,cco_approve_edit_card,ASL,ACQ,750,contact_point_5,contact_point_2,attribute_8,product_1,comm_event_7,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,4:44,and,bk-auto-loan-app-126,cco_approve_edit_card,CRC,DEC,784,contact_point_7,contact_point_2,attribute_10,product_3,comm_event_7,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,14:41,and,bk-lending-cloe-fe-closing-127,auto_loan_app_approved,ASL,ACQPL,677,contact_point_4,contact_point_1,attribute_7,product_9,comm_event_2,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,20:38,mob,bk-lending-cloe-fe-closing-128,pul_loan_app_post_bureau_decline,CSL,ACQPL,789,contact_point_1,contact_point_4,attribute_4,product_4,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,2:08,and,bk-lending-cloe-fe-closing-129,pul_loan_app_post_bureau_decline,ASL,DEC,693,contact_point_3,contact_point_7,attribute_1,product_6,comm_event_6,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_3
10/17/2024,16:15,mob,bk-lending-cloe-fe-closing-130,cco_approve_edit_card,ASL,DEC,732,contact_point_6,contact_point_8,attribute_5,product_5,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,12:08,mob,bk-auto-loan-app-131,pul_loan_app_post_bureau_decline,CRC,ACQ,707,contact_point_10,contact_point_8,attribute_3,product_9,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,8:38,www,bk-lending-cloe-fe-closing-132,cco_approve_edit_card,CSL,DEC,669,contact_point_8,contact_point_2,attribute_9,product_6,comm_event_7,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,6:30,iph,bk-card-cco-apply-133,cco_approve_edit_card,CSL,ACQ,798,contact_point_7,contact_point_9,attribute_2,product_4,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,1:12,www,bk-card-cco-apply-134,auto_loan_app_approved,CSL,ACQPL,720,contact_point_3,contact_point_9,attribute_10,product_2,comm_event_8,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,11:29,and,bk-lending-cloe-fe-closing-135,auto_loan_app_approved,CSL,ACQPL,632,contact_point_3,contact_point_8,attribute_6,product_7,comm_event_2,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_6
10/17/2024,16:02,and,bk-lending-cloe-fe-closing-136,cco_approve_edit_card,CRC,ACQPL,608,contact_point_7,contact_point_3,attribute_6,product_8,comm_event_2,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,22:23,mob,bk-lending-cloe-fe-closing-137,cco_approve_edit_card,CRC,ACQPL,617,contact_point_2,contact_point_4,attribute_4,product_5,comm_event_4,PRC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,0:20,and,bk-auto-loan-app-138,auto_loan_app_approved,ASL,ACQ,621,contact_point_10,contact_point_4,attribute_1,product_6,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,22:06,www,bk-auto-loan-app-139,cco_approve_edit_card,CSL,DEC,664,contact_point_3,contact_point_8,attribute_4,product_5,comm_event_3,CLM,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,10:24,iph,bk-auto-loan-app-140,pul_loan_app_post_bureau_decline,ASL,DEC,716,contact_point_1,contact_point_8,attribute_6,product_1,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,15:53,mob,bk-card-cco-apply-141,pul_loan_app_post_bureau_decline,ASL,ACQ,654,contact_point_4,contact_point_9,attribute_8,product_2,comm_event_1,PRC,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,13:49,iph,bk-lending-cloe-fe-closing-142,pul_loan_app_post_bureau_decline,CSL,ACQPL,651,contact_point_1,contact_point_7,attribute_2,product_4,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,15:45,iph,bk-auto-loan-app-143,cco_approve_edit_card,CRC,DEC,624,contact_point_1,contact_point_7,attribute_2,product_7,comm_event_1,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,2:11,mob,bk-auto-loan-app-144,auto_loan_app_approved,CRC,DEC,675,contact_point_6,contact_point_6,attribute_5,product_4,comm_event_2,DEC,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,21:34,and,bk-auto-loan-app-145,pul_loan_app_post_bureau_decline,ASL,DEC,662,contact_point_6,contact_point_10,attribute_6,product_7,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,9:39,and,bk-lending-cloe-fe-closing-146,auto_loan_app_approved,CRC,ACQ,675,contact_point_9,contact_point_8,attribute_8,product_9,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,13:13,mob,bk-lending-cloe-fe-closing-147,pul_loan_app_post_bureau_decline,ASL,ACQ,717,contact_point_7,contact_point_7,attribute_10,product_3,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,0:06,iph,bk-card-cco-apply-148,pul_loan_app_post_bureau_decline,CSL,DEC,781,contact_point_2,contact_point_7,attribute_2,product_4,comm_event_6,CLM,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,10:08,iph,bk-card-cco-apply-149,cco_approve_edit_card,CSL,ACQPL,642,contact_point_7,contact_point_10,attribute_4,product_3,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,11:51,mob,bk-auto-loan-app-150,cco_approve_edit_card,CSL,ACQ,756,contact_point_10,contact_point_8,attribute_6,product_10,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,20:08,www,bk-lending-cloe-fe-closing-151,pul_loan_app_post_bureau_decline,CSL,ACQPL,744,contact_point_10,contact_point_7,attribute_2,product_7,comm_event_9,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_7
10/17/2024,0:12,mob,bk-card-cco-apply-152,pul_loan_app_post_bureau_decline,ASL,ACQ,653,contact_point_6,contact_point_6,attribute_1,product_1,comm_event_8,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,10:01,mob,bk-card-cco-apply-153,cco_approve_edit_card,CSL,ACQ,770,contact_point_8,contact_point_4,attribute_5,product_6,comm_event_10,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
10/17/2024,14:09,mob,bk-auto-loan-app-154,pul_loan_app_post_bureau_decline,CRC,ACQPL,601,contact_point_1,contact_point_1,attribute_5,product_10,comm_event_4,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,8:14,mob,bk-auto-loan-app-155,auto_loan_app_approved,CSL,ACQ,756,contact_point_2,contact_point_1,attribute_10,product_3,comm_event_1,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,7:51,www,bk-lending-cloe-fe-closing-156,pul_loan_app_post_bureau_decline,CRC,ACQ,655,contact_point_8,contact_point_5,attribute_1,product_5,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,23:39,mob,bk-lending-cloe-fe-closing-157,cco_approve_edit_card,ASL,ACQPL,756,contact_point_8,contact_point_10,attribute_6,product_3,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,17:39,and,bk-lending-cloe-fe-closing-158,auto_loan_app_approved,CSL,ACQ,626,contact_point_6,contact_point_7,attribute_8,product_7,comm_event_6,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,0:31,www,bk-card-cco-apply-159,cco_approve_edit_card,CSL,ACQ,745,contact_point_5,contact_point_2,attribute_1,product_6,comm_event_8,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,5:31,www,bk-card-cco-apply-160,pul_loan_app_post_bureau_decline,ASL,DEC,657,contact_point_3,contact_point_7,attribute_5,product_8,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,20:19,www,bk-lending-cloe-fe-closing-161,cco_approve_edit_card,CSL,DEC,736,contact_point_2,contact_point_10,attribute_9,product_1,comm_event_3,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,3:20,www,bk-auto-loan-app-162,auto_loan_app_approved,ASL,ACQPL,649,contact_point_6,contact_point_8,attribute_9,product_5,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,6:06,mob,bk-card-cco-apply-163,cco_approve_edit_card,CRC,DEC,785,contact_point_7,contact_point_2,attribute_7,product_9,comm_event_9,CLM,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,3:19,www,bk-auto-loan-app-164,pul_loan_app_post_bureau_decline,ASL,ACQ,649,contact_point_5,contact_point_4,attribute_3,product_3,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,13:11,mob,bk-card-cco-apply-165,pul_loan_app_post_bureau_decline,CSL,ACQ,751,contact_point_9,contact_point_9,attribute_9,product_10,comm_event_9,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,4:51,mob,bk-card-cco-apply-166,auto_loan_app_approved,ASL,DEC,749,contact_point_8,contact_point_2,attribute_3,product_9,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,7:26,iph,bk-card-cco-apply-167,pul_loan_app_post_bureau_decline,CRC,ACQPL,690,contact_point_6,contact_point_10,attribute_1,product_6,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,21:24,and,bk-card-cco-apply-168,cco_approve_edit_card,ASL,ACQ,722,contact_point_1,contact_point_8,attribute_1,product_8,comm_event_2,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_7
10/17/2024,7:39,iph,bk-lending-cloe-fe-closing-169,auto_loan_app_approved,ASL,DEC,682,contact_point_5,contact_point_4,attribute_6,product_8,comm_event_8,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,1:28,mob,bk-card-cco-apply-170,auto_loan_app_approved,ASL,ACQ,605,contact_point_4,contact_point_3,attribute_8,product_2,comm_event_4,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_6
10/17/2024,5:37,iph,bk-card-cco-apply-171,pul_loan_app_post_bureau_decline,CRC,ACQ,739,contact_point_9,contact_point_1,attribute_9,product_9,comm_event_6,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,6:36,mob,bk-auto-loan-app-172,cco_approve_edit_card,CRC,DEC,669,contact_point_6,contact_point_3,attribute_9,product_2,comm_event_2,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,12:48,and,bk-lending-cloe-fe-closing-173,auto_loan_app_approved,ASL,DEC,761,contact_point_8,contact_point_9,attribute_10,product_6,comm_event_5,PRC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,11:06,mob,bk-auto-loan-app-174,pul_loan_app_post_bureau_decline,CRC,ACQPL,788,contact_point_9,contact_point_8,attribute_6,product_5,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,10:33,and,bk-card-cco-apply-175,cco_approve_edit_card,CSL,DEC,705,contact_point_9,contact_point_6,attribute_9,product_5,comm_event_9,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,3:34,iph,bk-lending-cloe-fe-closing-176,cco_approve_edit_card,CSL,ACQPL,620,contact_point_7,contact_point_9,attribute_6,product_10,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,9:01,mob,bk-lending-cloe-fe-closing-177,cco_approve_edit_card,CSL,DEC,700,contact_point_10,contact_point_4,attribute_10,product_7,comm_event_10,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,5:24,iph,bk-auto-loan-app-178,pul_loan_app_post_bureau_decline,CSL,ACQ,750,contact_point_9,contact_point_7,attribute_4,product_2,comm_event_10,DEC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,8:24,iph,bk-lending-cloe-fe-closing-179,auto_loan_app_approved,CSL,ACQ,689,contact_point_7,contact_point_8,attribute_7,product_8,comm_event_2,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,11:30,www,bk-lending-cloe-fe-closing-180,auto_loan_app_approved,ASL,ACQPL,631,contact_point_5,contact_point_7,attribute_3,product_4,comm_event_10,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,19:55,mob,bk-auto-loan-app-181,cco_approve_edit_card,CSL,ACQPL,736,contact_point_9,contact_point_10,attribute_8,product_7,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,8:59,iph,bk-card-cco-apply-182,pul_loan_app_post_bureau_decline,CSL,ACQPL,769,contact_point_3,contact_point_4,attribute_8,product_7,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_7
10/17/2024,3:23,mob,bk-card-cco-apply-183,auto_loan_app_approved,CSL,ACQ,796,contact_point_4,contact_point_1,attribute_1,product_9,comm_event_7,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,11:09,iph,bk-auto-loan-app-184,auto_loan_app_approved,CRC,DEC,784,contact_point_8,contact_point_3,attribute_10,product_1,comm_event_9,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,14:57,iph,bk-auto-loan-app-185,cco_approve_edit_card,CSL,ACQPL,733,contact_point_1,contact_point_2,attribute_4,product_4,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,21:13,iph,bk-auto-loan-app-186,cco_approve_edit_card,CSL,ACQ,662,contact_point_4,contact_point_5,attribute_5,product_1,comm_event_4,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,0:55,mob,bk-auto-loan-app-187,auto_loan_app_approved,ASL,ACQ,734,contact_point_1,contact_point_3,attribute_1,product_6,comm_event_5,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
10/17/2024,5:47,and,bk-card-cco-apply-188,auto_loan_app_approved,CRC,ACQ,653,contact_point_4,contact_point_4,attribute_6,product_2,comm_event_5,PRC,APPLY FOR LOAN,App Complete,custom_attr_10
10/17/2024,7:11,www,bk-card-cco-apply-189,pul_loan_app_post_bureau_decline,CRC,ACQPL,722,contact_point_5,contact_point_10,attribute_2,product_3,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,6:24,www,bk-lending-cloe-fe-closing-190,cco_approve_edit_card,CRC,DEC,661,contact_point_6,contact_point_5,attribute_9,product_8,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,23:39,www,bk-auto-loan-app-191,auto_loan_app_approved,CRC,ACQPL,691,contact_point_9,contact_point_5,attribute_7,product_9,comm_event_2,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_10
10/17/2024,13:35,www,bk-auto-loan-app-192,auto_loan_app_approved,ASL,ACQ,721,contact_point_5,contact_point_10,attribute_2,product_4,comm_event_4,DEC,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,10:26,www,bk-lending-cloe-fe-closing-193,auto_loan_app_approved,CSL,ACQ,775,contact_point_1,contact_point_5,attribute_6,product_6,comm_event_8,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,22:32,www,bk-auto-loan-app-194,cco_approve_edit_card,ASL,ACQPL,670,contact_point_3,contact_point_3,attribute_3,product_7,comm_event_7,CLM,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,15:31,iph,bk-lending-cloe-fe-closing-195,auto_loan_app_approved,CRC,ACQ,752,contact_point_6,contact_point_5,attribute_4,product_4,comm_event_9,PRC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,15:32,iph,bk-auto-loan-app-196,auto_loan_app_approved,CSL,ACQ,653,contact_point_7,contact_point_3,attribute_1,product_8,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_2
10/17/2024,6:24,mob,bk-card-cco-apply-197,cco_approve_edit_card,CRC,ACQ,746,contact_point_4,contact_point_2,attribute_5,product_5,comm_event_2,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,15:35,and,bk-lending-cloe-fe-closing-198,cco_approve_edit_card,CRC,ACQ,748,contact_point_2,contact_point_10,attribute_10,product_8,comm_event_2,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,10:35,mob,bk-lending-cloe-fe-closing-199,pul_loan_app_post_bureau_decline,ASL,DEC,686,contact_point_7,contact_point_8,attribute_8,product_1,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_6
10/17/2024,19:04,iph,bk-card-cco-apply-200,cco_approve_edit_card,ASL,ACQ,633,contact_point_8,contact_point_7,attribute_3,product_6,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,19:22,iph,bk-auto-loan-app-201,cco_approve_edit_card,CSL,DEC,680,contact_point_5,contact_point_9,attribute_8,product_4,comm_event_10,DEC,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,13:48,www,bk-card-cco-apply-202,pul_loan_app_post_bureau_decline,CRC,ACQPL,628,contact_point_2,contact_point_1,attribute_1,product_7,comm_event_4,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,17:22,iph,bk-auto-loan-app-203,auto_loan_app_approved,ASL,ACQ,717,contact_point_1,contact_point_9,attribute_9,product_9,comm_event_6,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,23:19,mob,bk-auto-loan-app-204,pul_loan_app_post_bureau_decline,ASL,ACQPL,726,contact_point_7,contact_point_7,attribute_7,product_7,comm_event_7,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,19:55,and,bk-card-cco-apply-205,cco_approve_edit_card,CSL,ACQ,694,contact_point_3,contact_point_3,attribute_2,product_9,comm_event_9,CLM,APPLY FOR LOAN,App Complete,custom_attr_5
10/17/2024,14:13,www,bk-card-cco-apply-206,pul_loan_app_post_bureau_decline,CSL,DEC,756,contact_point_10,contact_point_2,attribute_5,product_8,comm_event_8,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,19:22,and,bk-card-cco-apply-207,cco_approve_edit_card,CRC,ACQ,747,contact_point_10,contact_point_8,attribute_4,product_7,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_6
10/17/2024,22:58,iph,bk-card-cco-apply-208,auto_loan_app_approved,CSL,DEC,606,contact_point_5,contact_point_3,attribute_4,product_7,comm_event_3,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,11:02,www,bk-auto-loan-app-209,pul_loan_app_post_bureau_decline,CRC,ACQ,644,contact_point_10,contact_point_3,attribute_7,product_2,comm_event_4,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
10/17/2024,4:52,mob,bk-auto-loan-app-210,cco_approve_edit_card,CSL,ACQPL,775,contact_point_7,contact_point_2,attribute_1,product_10,comm_event_9,DEC,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,1:21,and,bk-card-cco-apply-211,cco_approve_edit_card,ASL,ACQ,616,contact_point_5,contact_point_7,attribute_3,product_4,comm_event_10,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,19:47,iph,bk-lending-cloe-fe-closing-212,auto_loan_app_approved,CSL,ACQ,782,contact_point_7,contact_point_5,attribute_7,product_9,comm_event_7,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_7
10/17/2024,5:17,www,bk-card-cco-apply-213,cco_approve_edit_card,ASL,DEC,603,contact_point_5,contact_point_10,attribute_9,product_1,comm_event_1,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,13:16,and,bk-auto-loan-app-214,pul_loan_app_post_bureau_decline,CSL,DEC,733,contact_point_6,contact_point_1,attribute_9,product_4,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,23:45,mob,bk-card-cco-apply-215,auto_loan_app_approved,CSL,DEC,785,contact_point_6,contact_point_10,attribute_2,product_2,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,4:07,iph,bk-auto-loan-app-216,cco_approve_edit_card,CRC,ACQ,648,contact_point_7,contact_point_9,attribute_10,product_7,comm_event_8,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,10:52,iph,bk-card-cco-apply-217,pul_loan_app_post_bureau_decline,CRC,ACQ,793,contact_point_6,contact_point_2,attribute_7,product_4,comm_event_9,PRC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,20:07,iph,bk-auto-loan-app-218,cco_approve_edit_card,ASL,ACQPL,627,contact_point_3,contact_point_3,attribute_2,product_10,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
